City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
166,Yermentau,51.62364,73.10265,25.970000000000027,31,0,7.01,KZ,1719658492
167,San Nicolás de Bari,22.78444,-81.91333,25.200000000000045,89,100,4.26,CU,1719658493
168,Nadym,65.53333,72.51667,14.0,50,99,2.98,RU,1719658495
169,Petropavlovsk-Kamchatskiy,53.04444,158.65076,16.29000000000002,72,20,2.0,RU,1719658496
170,Verkhnevilyuysk,63.44578,120.30739,21.600000000000023,60,3,1.33,RU,1719658497
171,Eyl,7.9803,49.8164,35.28000000000003,28,28,13.67,SO,1719658498
172,Funafuti,-8.52425,179.19417,29.03000000000003,89,75,7.2,TV,1719658499
173,Gurupi,-11.72917,-49.06861,24.189999999999998,39,35,2.47,BR,1719658500
174,Port Elizabeth Airport,-33.96109,25.61494,27.710000000000036,38,0,2.57,ZA,1719658502
175,Shippensburg,40.05065,-77.52026,22.120000000000005,95,100,1.85,US,1719658503
176,Iquique,-20.21326,-70.15027,14.180000000000007,72,59,1.13,CL,1719658504
177,Machico,32.7162,-16.76758,22.890000000000043,95,100,5.14,PT,1719658505
178,Kathmandu,27.70169,85.3206,28.25,65,75,3.09,NP,1719658507
179,Fale old settlement,-9.38516,-171.24675,28.860000000000014,77,11,7.77,TK,1719658508
180,‘Ohonua,-21.33333,-174.95,22.220000000000027,87,91,6.33,TO,1719658509
181,East Ballina,-28.85709,153.58736,16.460000000000036,81,23,5.97,AU,1719658510
182,Tacna,-18.01465,-70.25362,11.53000000000003,93,100,1.03,PE,1719658511
183,Neryungri,56.66637,124.63825,14.520000000000039,58,38,2.26,RU,1719658513
184,Belvedere Marittimo,39.6193,15.8622,36.0,60,4,2.02,IT,1719658514
185,Portland,-38.3462,141.60257,10.490000000000009,63,100,6.13,AU,1719658515
186,Quellón,-43.11819,-73.61661,5.5,86,100,3.08,CL,1719658516
187,Sur,22.56667,59.52889,35.81,50,100,3.0,OM,1719658517
188,Diss,52.37675,1.1091,21.670000000000016,59,90,2.62,GB,1719658518
189,Colonia Menno,-22.36667,-59.81667,14.25,71,100,7.75,PY,1719658520
190,Chahal Guatemala,15.79122,-89.60518,22.58000000000004,99,100,0.66,GT,1719658521
191,Brava Municipality,14.87139,-24.69556,22.400000000000034,79,14,8.58,CV,1719658522
192,Carutapera,-1.195,-46.02,26.980000000000018,81,87,2.86,BR,1719658523
193,Kadi,23.29908,72.33362,30.920000000000016,56,99,4.85,IN,1719658524
194,Gataivai,-13.76593,-172.32686,25.900000000000034,84,62,6.54,WS,1719658526
